State,Year,Rainfall_mm
SUBDIVISION,YEAR,ANNUAL
SUB HIMALAYAN WEST BENGAL & SIKKIM,1988,3141.40
SUB HIMALAYAN WEST BENGAL & SIKKIM,1989,2854.60
SUB HIMALAYAN WEST BENGAL & SIKKIM,1990,3565.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,1991,3072.40
SUB HIMALAYAN WEST BENGAL & SIKKIM,1992,2358.80
SUB HIMALAYAN WEST BENGAL & SIKKIM,1993,2895.90
SUB HIMALAYAN WEST BENGAL & SIKKIM,1994,2127.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,1995,3557.80
SUB HIMALAYAN WEST BENGAL & SIKKIM,1996,2800.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,1997,2551.40
SUB HIMALAYAN WEST BENGAL & SIKKIM,1998,3655.10
SUB HIMALAYAN WEST BENGAL & SIKKIM,1999,3323.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,2000,2908.00
SUB HIMALAYAN WEST BENGAL & SIKKIM,2001,2612.60
SUB HIMALAYAN WEST BENGAL & SIKKIM,2002,2547.00
SUB HIMALAYAN WEST BENGAL & SIKKIM,2003,2723.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,2004,2714.70
SUB HIMALAYAN WEST BENGAL & SIKKIM,2005,2807.70
SUB HIMALAYAN WEST BENGAL & SIKKIM,2006,2262.10
SUB HIMALAYAN WEST BENGAL & SIKKIM,2007,2638.90
SUB HIMALAYAN WEST BENGAL & SIKKIM,2008,2689.90
SUB HIMALAYAN WEST BENGAL & SIKKIM,2009,2324.60
SUB HIMALAYAN WEST BENGAL & SIKKIM,2010,2612.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,2011,2418.70
SUB HIMALAYAN WEST BENGAL & SIKKIM,2012,2632.20
SUB HIMALAYAN WEST BENGAL & SIKKIM,2013,2406.10
SUB HIMALAYAN WEST BENGAL & SIKKIM,2014,2322.60
SUB HIMALAYAN WEST BENGAL & SIKKIM,2015,2518.60
GANGETIC WEST BENGAL,1901,1487.60
GANGETIC WEST BENGAL,1902,1347.70
GANGETIC WEST BENGAL,1903,1354.30
GANGETIC WEST BENGAL,1904,1383.10
GANGETIC WEST BENGAL,1905,1666.90
GANGETIC WEST BENGAL,1906,1395.60
GANGETIC WEST BENGAL,1907,1337.00
GANGETIC WEST BENGAL,1908,1400.00
GANGETIC WEST BENGAL,1909,1697.80
GANGETIC WEST BENGAL,1910,1385.90
GANGETIC WEST BENGAL,1911,1264.90
GANGETIC WEST BENGAL,1912,1347.40
GANGETIC WEST BENGAL,1913,1826.80
GANGETIC WEST BENGAL,1914,1383.90
GANGETIC WEST BENGAL,1915,1310.30
GANGETIC WEST BENGAL,1916,1600.50
GANGETIC WEST BENGAL,1917,1775.80
GANGETIC WEST BENGAL,1918,1395.40
GANGETIC WEST BENGAL,1919,1482.20
GANGETIC WEST BENGAL,1920,1363.60
GANGETIC WEST BENGAL,1921,1300.20
GANGETIC WEST BENGAL,1922,1655.60
GANGETIC WEST BENGAL,1923,1285.20
GANGETIC WEST BENGAL,1924,1266.50
GANGETIC WEST BENGAL,1925,1273.60
GANGETIC WEST BENGAL,1926,1705.40
GANGETIC WEST BENGAL,1927,1190.50
GANGETIC WEST BENGAL,1928,1625.00
GANGETIC WEST BENGAL,1929,1557.30
GANGETIC WEST BENGAL,1930,1380.80
GANGETIC WEST BENGAL,1931,1475.80
GANGETIC WEST BENGAL,1932,1306.90
GANGETIC WEST BENGAL,1933,1867.20
GANGETIC WEST BENGAL,1934,1117.40
GANGETIC WEST BENGAL,1935,1015.10
GANGETIC WEST BENGAL,1936,1505.60
GANGETIC WEST BENGAL,1937,1522.50
GANGETIC WEST BENGAL,1938,1337.80
GANGETIC WEST BENGAL,1939,1698.40
GANGETIC WEST BENGAL,1940,1358.50
GANGETIC WEST BENGAL,1941,1801.10
GANGETIC WEST BENGAL,1942,1615.60
GANGETIC WEST BENGAL,1943,1446.20
GANGETIC WEST BENGAL,1944,1406.40
GANGETIC WEST BENGAL,1945,1271.50
GANGETIC WEST BENGAL,1946,1714.20
GANGETIC WEST BENGAL,1947,1363.00
GANGETIC WEST BENGAL,1948,1532.10
GANGETIC WEST BENGAL,1949,1493.70
GANGETIC WEST BENGAL,1950,1615.60
GANGETIC WEST BENGAL,1951,1214.00
GANGETIC WEST BENGAL,1952,1395.70
GANGETIC WEST BENGAL,1953,1505.80
GANGETIC WEST BENGAL,1954,1080.00
GANGETIC WEST BENGAL,1955,1268.20
GANGETIC WEST BENGAL,1956,1714.20
GANGETIC WEST BENGAL,1957,1130.50
GANGETIC WEST BENGAL,1958,1151.10
GANGETIC WEST BENGAL,1959,1812.90
GANGETIC WEST BENGAL,1960,1245.50
GANGETIC WEST BENGAL,1961,1290.40
GANGETIC WEST BENGAL,1962,1173.60
GANGETIC WEST BENGAL,1963,1289.50
GANGETIC WEST BENGAL,1964,1278.50
GANGETIC WEST BENGAL,1965,1263.70
GANGETIC WEST BENGAL,1966,1118.70
GANGETIC WEST BENGAL,1967,1348.40
GANGETIC WEST BENGAL,1968,1597.70
GANGETIC WEST BENGAL,1969,1404.00
GANGETIC WEST BENGAL,1970,1648.50
GANGETIC WEST BENGAL,1971,2099.80
GANGETIC WEST BENGAL,1972,1333.20
GANGETIC WEST BENGAL,1973,1735.20
GANGETIC WEST BENGAL,1974,1470.70
GANGETIC WEST BENGAL,1975,1466.20
GANGETIC WEST BENGAL,1976,1240.60
GANGETIC WEST BENGAL,1977,1840.60
GANGETIC WEST BENGAL,1978,1872.50
GANGETIC WEST BENGAL,1979,1157.90
GANGETIC WEST BENGAL,1980,1521.00
GANGETIC WEST BENGAL,1981,1909.00
GANGETIC WEST BENGAL,1982,1111.00
GANGETIC WEST BENGAL,1983,1463.60
GANGETIC WEST BENGAL,1984,1831.70
GANGETIC WEST BENGAL,1985,1413.40
GANGETIC WEST BENGAL,1986,1791.00
GANGETIC WEST BENGAL,1987,1591.50
GANGETIC WEST BENGAL,1988,1681.50
GANGETIC WEST BENGAL,1989,1626.30
GANGETIC WEST BENGAL,1990,1961.30
GANGETIC WEST BENGAL,1991,1609.10
GANGETIC WEST BENGAL,1992,1414.60
GANGETIC WEST BENGAL,1993,1759.70
GANGETIC WEST BENGAL,1994,1530.80
GANGETIC WEST BENGAL,1995,1936.00
GANGETIC WEST BENGAL,1996,1504.00
GANGETIC WEST BENGAL,1997,1657.70
GANGETIC WEST BENGAL,1998,1632.70
GANGETIC WEST BENGAL,1999,1957.00
GANGETIC WEST BENGAL,2000,1572.10
GANGETIC WEST BENGAL,2001,1540.60
GANGETIC WEST BENGAL,2002,1613.30
GANGETIC WEST BENGAL,2003,1496.70
GANGETIC WEST BENGAL,2004,1569.40
GANGETIC WEST BENGAL,2005,1604.90
GANGETIC WEST BENGAL,2006,1660.50
GANGETIC WEST BENGAL,2007,1941.40
GANGETIC WEST BENGAL,2008,1555.20
GANGETIC WEST BENGAL,2009,1315.00
GANGETIC WEST BENGAL,2010,1064.80
GANGETIC WEST BENGAL,2011,1686.50
GANGETIC WEST BENGAL,2012,1268.00
GANGETIC WEST BENGAL,2013,1764.10
GANGETIC WEST BENGAL,2014,1261.40
GANGETIC WEST BENGAL,2015,1530.30
ORISSA,1901,1284.20
ORISSA,1902,1349.00
ORISSA,1903,1568.30
ORISSA,1904,1514.80
ORISSA,1905,1357.30
ORISSA,1906,1408.20
ORISSA,1907,1447.10
ORISSA,1908,1430.60
ORISSA,1909,1535.50
ORISSA,1910,1598.50
ORISSA,1911,1417.30
ORISSA,1912,1397.20
ORISSA,1913,1544.30
ORISSA,1914,1598.50
ORISSA,1915,1437.10
ORISSA,1916,1479.40
ORISSA,1917,1850.10
ORISSA,1918,1297.40
ORISSA,1919,1758.10
ORISSA,1920,1402.60
ORISSA,1921,1324.00
ORISSA,1922,1466.50
ORISSA,1923,1258.60
ORISSA,1924,1263.40
ORISSA,1925,1807.80
ORISSA,1926,1535.80
ORISSA,1927,1525.50
ORISSA,1928,1585.60
ORISSA,1929,1637.80
ORISSA,1930,1446.40
ORISSA,1931,1477.20
ORISSA,1932,1440.20
ORISSA,1933,1851.00
ORISSA,1934,1488.90
ORISSA,1935,1219.40
ORISSA,1936,1876.00
ORISSA,1937,1567.30
ORISSA,1938,1441.60
ORISSA,1939,1563.40
ORISSA,1940,1687.70
ORISSA,1941,1435.20
ORISSA,1942,1448.30
ORISSA,1943,1586.50
ORISSA,1944,1608.10
ORISSA,1945,1538.60
ORISSA,1946,1614.90
ORISSA,1947,1410.90
ORISSA,1948,1333.80
ORISSA,1949,1348.90
ORISSA,1950,1392.80
ORISSA,1951,1396.20
ORISSA,1952,1516.70
ORISSA,1953,1437.70
ORISSA,1954,1208.00
ORISSA,1955,1597.00
ORISSA,1956,1885.40
ORISSA,1957,1277.50
ORISSA,1958,1624.00
ORISSA,1959,1495.90
ORISSA,1960,1593.00
ORISSA,1961,1945.30
ORISSA,1962,1346.50
ORISSA,1963,1562.00
ORISSA,1964,1354.70
ORISSA,1965,1174.70
ORISSA,1966,1286.80
ORISSA,1967,1427.50
ORISSA,1968,1464.10
ORISSA,1969,1283.20
ORISSA,1970,1412.30
ORISSA,1971,1596.80
ORISSA,1972,1324.90
ORISSA,1973,1573.50
ORISSA,1974,987.00
ORISSA,1975,1392.00
ORISSA,1976,1178.80
ORISSA,1977,1477.90
ORISSA,1978,1439.00
ORISSA,1979,995.90
ORISSA,1980,1462.90
ORISSA,1981,1295.70
ORISSA,1982,1258.50
ORISSA,1983,1432.00
ORISSA,1984,1377.60
ORISSA,1985,1607.30
ORISSA,1986,1560.00
ORISSA,1987,1097.60
ORISSA,1988,1306.90
ORISSA,1989,1299.70
ORISSA,1990,1905.00
ORISSA,1991,1472.80
ORISSA,1992,1329.50
ORISSA,1993,1448.00
ORISSA,1994,1744.60
ORISSA,1995,1614.00
ORISSA,1996,1061.80
ORISSA,1997,1504.50
ORISSA,1998,1357.10
ORISSA,1999,1484.30
ORISSA,2000,1097.20
ORISSA,2001,1672.50
ORISSA,2002,1102.80
ORISSA,2003,1648.20
ORISSA,2004,1290.40
ORISSA,2005,1503.40
ORISSA,2006,1716.90
ORISSA,2007,1633.80
ORISSA,2008,1538.90
ORISSA,2009,1330.30
ORISSA,2010,1291.90
ORISSA,2011,1346.20
ORISSA,2012,1405.90
ORISSA,2013,1632.40
ORISSA,2014,1536.90
ORISSA,2015,1210.10
JHARKHAND,1901,1274.50
JHARKHAND,1902,1197.60
JHARKHAND,1903,1174.30
JHARKHAND,1904,1480.70
JHARKHAND,1905,1354.70
JHARKHAND,1906,1314.30
JHARKHAND,1907,1455.70
JHARKHAND,1908,1214.20
JHARKHAND,1909,1447.90
JHARKHAND,1910,1297.60
JHARKHAND,1911,1475.40
JHARKHAND,1912,1142.90
JHARKHAND,1913,1585.60
JHARKHAND,1914,1215.50
JHARKHAND,1915,1102.30
JHARKHAND,1916,1364.30
JHARKHAND,1917,1724.40
JHARKHAND,1918,1162.60
JHARKHAND,1919,1633.50
JHARKHAND,1920,1415.00
JHARKHAND,1921,1233.80
JHARKHAND,1922,1443.20
JHARKHAND,1923,1431.90
JHARKHAND,1924,1431.80
JHARKHAND,1925,1327.60
JHARKHAND,1926,1478.40
JHARKHAND,1927,1283.10
JHARKHAND,1928,1384.00
JHARKHAND,1929,1611.50
JHARKHAND,1930,1434.00
JHARKHAND,1931,1350.40
JHARKHAND,1932,1193.80
JHARKHAND,1933,1535.60
JHARKHAND,1934,1197.40
JHARKHAND,1935,1151.60
JHARKHAND,1936,1664.30
JHARKHAND,1937,1450.60
JHARKHAND,1938,1229.80
JHARKHAND,1939,1519.70
JHARKHAND,1940,1231.90
JHARKHAND,1941,1513.50
JHARKHAND,1942,1589.00
JHARKHAND,1943,1556.10
JHARKHAND,1944,1386.30
JHARKHAND,1945,1308.70
JHARKHAND,1946,1553.20
JHARKHAND,1947,1234.50
JHARKHAND,1948,1402.60
JHARKHAND,1949,1436.70
JHARKHAND,1950,1393.00
JHARKHAND,1951,1071.70
JHARKHAND,1952,1387.40
JHARKHAND,1953,1509.40
JHARKHAND,1954,1059.50
JHARKHAND,1955,1080.80
JHARKHAND,1956,1555.70
JHARKHAND,1957,1377.50
JHARKHAND,1958,1180.50
JHARKHAND,1959,1599.90
JHARKHAND,1960,1248.80
JHARKHAND,1961,1560.50
JHARKHAND,1962,1047.70
JHARKHAND,1963,1315.00
JHARKHAND,1964,1150.30
JHARKHAND,1965,1012.40
JHARKHAND,1966,879.80
JHARKHAND,1967,1225.30
JHARKHAND,1968,1293.40
JHARKHAND,1969,1158.10
JHARKHAND,1970,1291.50
JHARKHAND,1971,1898.60
JHARKHAND,1972,996.10
JHARKHAND,1973,1441.00
JHARKHAND,1974,1127.00
JHARKHAND,1975,1361.30
JHARKHAND,1976,1191.80
JHARKHAND,1977,1521.50
JHARKHAND,1978,1556.10
JHARKHAND,1979,882.80
JHARKHAND,1980,1340.60
JHARKHAND,1981,1167.20
JHARKHAND,1982,1085.30
JHARKHAND,1983,1261.70
JHARKHAND,1984,1529.90
JHARKHAND,1985,1240.30
JHARKHAND,1986,1335.60
JHARKHAND,1987,1332.70
JHARKHAND,1988,1153.70
JHARKHAND,1989,1149.00
JHARKHAND,1990,1404.20
JHARKHAND,1991,1250.90
JHARKHAND,1992,933.00
JHARKHAND,1993,1204.00
JHARKHAND,1994,1579.40
JHARKHAND,1995,1366.50
JHARKHAND,1996,1191.70
JHARKHAND,1997,1461.30
JHARKHAND,1998,1353.80
JHARKHAND,1999,1586.90
JHARKHAND,2000,1191.50
JHARKHAND,2001,1254.40
JHARKHAND,2002,1034.90
JHARKHAND,2003,1245.00
JHARKHAND,2004,1136.60
JHARKHAND,2005,960.40
JHARKHAND,2006,1459.50
JHARKHAND,2007,1437.30
JHARKHAND,2008,1325.30
JHARKHAND,2009,996.10
JHARKHAND,2010,697.10
JHARKHAND,2011,1374.70
JHARKHAND,2012,1065.00
JHARKHAND,2013,1253.60
JHARKHAND,2014,1156.60
JHARKHAND,2015,1081.80
BIHAR,1901,952.30
BIHAR,1902,1206.20
BIHAR,1903,1016.30
BIHAR,1904,1269.50
BIHAR,1905,1498.50
BIHAR,1906,1265.10
BIHAR,1907,1126.40
BIHAR,1908,737.50
BIHAR,1909,1390.50
BIHAR,1910,1398.50
BIHAR,1911,1449.20
BIHAR,1912,1129.40
BIHAR,1913,1529.70
BIHAR,1914,1059.80
BIHAR,1915,1349.40
BIHAR,1916,1504.60
BIHAR,1917,1334.10
BIHAR,1918,1411.70
BIHAR,1919,1252.70
BIHAR,1920,1123.90
BIHAR,1921,1272.20
BIHAR,1922,1449.20
BIHAR,1923,982.80
BIHAR,1924,1456.30
BIHAR,1925,1191.50
BIHAR,1926,1121.80
BIHAR,1927,1100.20
BIHAR,1928,1249.80
BIHAR,1929,1359.20
BIHAR,1930,1114.30
BIHAR,1931,1146.30
BIHAR,1932,926.90
BIHAR,1933,1392.60
BIHAR,1934,1226.10
BIHAR,1935,1240.40
BIHAR,1936,1572.50
BIHAR,1937,1306.40
BIHAR,1938,1506.70
BIHAR,1939,1243.20
BIHAR,1940,1088.30
BIHAR,1941,1223.10
BIHAR,1942,1252.50
BIHAR,1943,1169.90
BIHAR,1944,1228.80
BIHAR,1945,1242.90
BIHAR,1946,1393.70
BIHAR,1947,1092.10
BIHAR,1948,1299.20
BIHAR,1949,1444.40
BIHAR,1950,1124.60
BIHAR,1951,850.20
BIHAR,1952,1206.80
BIHAR,1953,1378.70
BIHAR,1954,1050.50
BIHAR,1955,1244.20
BIHAR,1956,1493.40
BIHAR,1957,966.90
BIHAR,1958,1167.40
BIHAR,1959,1179.60
BIHAR,1960,1247.90
BIHAR,1961,1258.10
BIHAR,1962,1178.10
BIHAR,1963,1326.10
BIHAR,1964,1122.50
BIHAR,1965,1002.70
BIHAR,1966,767.00
BIHAR,1967,999.90
BIHAR,1968,1140.10
BIHAR,1969,1288.60
BIHAR,1970,1074.70
BIHAR,1971,1432.60
BIHAR,1972,717.90
BIHAR,1973,1189.00
BIHAR,1974,1235.20
BIHAR,1975,1069.10
BIHAR,1976,1161.70
BIHAR,1977,1147.50
BIHAR,1978,1290.80
BIHAR,1979,1001.90
BIHAR,1980,1252.20
BIHAR,1981,1364.70
BIHAR,1982,933.50
BIHAR,1983,1104.20
BIHAR,1984,1426.20
BIHAR,1985,1455.00
BIHAR,1986,1322.10
BIHAR,1987,1660.40
BIHAR,1988,1337.40
BIHAR,1989,1269.90
BIHAR,1990,1239.40
BIHAR,1991,1045.70
BIHAR,1992,797.60
BIHAR,1993,1208.30
BIHAR,1994,969.40
BIHAR,1995,1111.90
BIHAR,1996,1107.20
BIHAR,1997,1303.70
BIHAR,1998,1332.50
BIHAR,1999,1402.70
BIHAR,2000,1207.00
BIHAR,2001,1247.00
BIHAR,2002,1105.80
BIHAR,2003,1353.90
BIHAR,2004,1147.80
BIHAR,2005,907.80
BIHAR,2006,1052.80
BIHAR,2007,1600.20
BIHAR,2008,1197.70
BIHAR,2009,889.30
BIHAR,2010,629.20
BIHAR,2011,1097.10
BIHAR,2012,1032.40
BIHAR,2013,1069.90
BIHAR,2014,1061.00
BIHAR,2015,872.70
EAST UTTAR PRADESH,1901,873.20
EAST UTTAR PRADESH,1902,905.20
EAST UTTAR PRADESH,1903,1216.40
EAST UTTAR PRADESH,1904,1071.20
EAST UTTAR PRADESH,1905,891.60
EAST UTTAR PRADESH,1906,997.70
EAST UTTAR PRADESH,1907,666.30
EAST UTTAR PRADESH,1908,744.70
EAST UTTAR PRADESH,1909,1106.90
EAST UTTAR PRADESH,1910,1116.40
EAST UTTAR PRADESH,1911,1113.90
EAST UTTAR PRADESH,1912,879.60
EAST UTTAR PRADESH,1913,861.40
EAST UTTAR PRADESH,1914,988.80
EAST UTTAR PRADESH,1915,1409.80
EAST UTTAR PRADESH,1916,1201.90
EAST UTTAR PRADESH,1917,1216.50
EAST UTTAR PRADESH,1918,650.70
EAST UTTAR PRADESH,1919,1023.40
EAST UTTAR PRADESH,1920,860.20
EAST UTTAR PRADESH,1921,1114.70
EAST UTTAR PRADESH,1922,1364.00
EAST UTTAR PRADESH,1923,1076.20
EAST UTTAR PRADESH,1924,1119.90
EAST UTTAR PRADESH,1925,1114.10
EAST UTTAR PRADESH,1926,989.50
EAST UTTAR PRADESH,1927,1031.20
EAST UTTAR PRADESH,1928,804.80
EAST UTTAR PRADESH,1929,1014.80
EAST UTTAR PRADESH,1930,1069.50
EAST UTTAR PRADESH,1931,1047.10
EAST UTTAR PRADESH,1932,738.50
EAST UTTAR PRADESH,1933,977.50
EAST UTTAR PRADESH,1934,1068.40
EAST UTTAR PRADESH,1935,919.80
EAST UTTAR PRADESH,1936,1545.50
EAST UTTAR PRADESH,1937,1035.30
EAST UTTAR PRADESH,1938,1374.20
EAST UTTAR PRADESH,1939,945.00
EAST UTTAR PRADESH,1940,866.80
EAST UTTAR PRADESH,1941,798.20
EAST UTTAR PRADESH,1942,1028.60
EAST UTTAR PRADESH,1943,1101.10
EAST UTTAR PRADESH,1944,1061.50
EAST UTTAR PRADESH,1945,980.40
EAST UTTAR PRADESH,1946,1038.90
EAST UTTAR PRADESH,1947,1006.30
EAST UTTAR PRADESH,1948,1323.10
EAST UTTAR PRADESH,1949,1131.00
EAST UTTAR PRADESH,1950,951.40
EAST UTTAR PRADESH,1951,752.50
EAST UTTAR PRADESH,1952,935.90
EAST UTTAR PRADESH,1953,1266.90
EAST UTTAR PRADESH,1954,969.70
EAST UTTAR PRADESH,1955,1424.30
EAST UTTAR PRADESH,1956,1254.10
EAST UTTAR PRADESH,1957,955.70
EAST UTTAR PRADESH,1958,1016.90
EAST UTTAR PRADESH,1959,869.20
EAST UTTAR PRADESH,1960,1170.00
EAST UTTAR PRADESH,1961,1214.30
EAST UTTAR PRADESH,1962,1072.00
EAST UTTAR PRADESH,1963,996.30
EAST UTTAR PRADESH,1964,1036.60
EAST UTTAR PRADESH,1965,685.50
EAST UTTAR PRADESH,1966,707.80
EAST UTTAR PRADESH,1967,1029.40
EAST UTTAR PRADESH,1968,840.00
EAST UTTAR PRADESH,1969,1024.60
EAST UTTAR PRADESH,1970,1132.30
EAST UTTAR PRADESH,1971,1311.10
EAST UTTAR PRADESH,1972,666.90
EAST UTTAR PRADESH,1973,955.70
EAST UTTAR PRADESH,1974,882.20
EAST UTTAR PRADESH,1975,1225.50
EAST UTTAR PRADESH,1976,923.50
EAST UTTAR PRADESH,1977,914.10
EAST UTTAR PRADESH,1978,1116.30
EAST UTTAR PRADESH,1979,696.50
EAST UTTAR PRADESH,1980,1488.50
EAST UTTAR PRADESH,1981,1110.10
EAST UTTAR PRADESH,1982,1110.60
EAST UTTAR PRADESH,1983,1204.80
EAST UTTAR PRADESH,1984,1076.70
EAST UTTAR PRADESH,1985,1175.90
EAST UTTAR PRADESH,1986,935.30
EAST UTTAR PRADESH,1987,824.70
EAST UTTAR PRADESH,1988,1085.10
EAST UTTAR PRADESH,1989,969.90
EAST UTTAR PRADESH,1990,1106.10
EAST UTTAR PRADESH,1991,875.20
EAST UTTAR PRADESH,1992,863.40
EAST UTTAR PRADESH,1993,834.00
EAST UTTAR PRADESH,1994,910.20
EAST UTTAR PRADESH,1995,860.50
EAST UTTAR PRADESH,1996,1010.30
EAST UTTAR PRADESH,1997,493.30
EAST UTTAR PRADESH,1998,661.00
EAST UTTAR PRADESH,1999,952.80
EAST UTTAR PRADESH,2000,946.80
EAST UTTAR PRADESH,2001,973.80
EAST UTTAR PRADESH,2002,689.10
EAST UTTAR PRADESH,2003,1096.40
EAST UTTAR PRADESH,2004,746.90
EAST UTTAR PRADESH,2005,770.30
EAST UTTAR PRADESH,2006,632.10
EAST UTTAR PRADESH,2007,741.20
EAST UTTAR PRADESH,2008,953.40
EAST UTTAR PRADESH,2009,610.20
EAST UTTAR PRADESH,2010,692.20
EAST UTTAR PRADESH,2011,781.20
EAST UTTAR PRADESH,2012,602.70
EAST UTTAR PRADESH,2013,1041.40
EAST UTTAR PRADESH,2014,701.20
EAST UTTAR PRADESH,2015,603.30
WEST UTTAR PRADESH,1901,775.90
WEST UTTAR PRADESH,1902,736.60
WEST UTTAR PRADESH,1903,808.40
WEST UTTAR PRADESH,1904,945.20
WEST UTTAR PRADESH,1905,433.50
WEST UTTAR PRADESH,1906,978.70
WEST UTTAR PRADESH,1907,589.50
WEST UTTAR PRADESH,1908,866.30
WEST UTTAR PRADESH,1909,903.00
WEST UTTAR PRADESH,1910,875.90
WEST UTTAR PRADESH,1911,751.60
WEST UTTAR PRADESH,1912,804.50
WEST UTTAR PRADESH,1913,495.30
WEST UTTAR PRADESH,1914,887.50
WEST UTTAR PRADESH,1915,802.50
WEST UTTAR PRADESH,1916,1114.20
WEST UTTAR PRADESH,1917,1120.20
WEST UTTAR PRADESH,1918,371.90
WEST UTTAR PRADESH,1919,969.10
WEST UTTAR PRADESH,1920,622.80
WEST UTTAR PRADESH,1921,992.30
WEST UTTAR PRADESH,1922,1000.80
WEST UTTAR PRADESH,1923,902.30
WEST UTTAR PRADESH,1924,1064.10
WEST UTTAR PRADESH,1925,943.80
WEST UTTAR PRADESH,1926,917.00
WEST UTTAR PRADESH,1927,934.20
WEST UTTAR PRADESH,1928,644.60
WEST UTTAR PRADESH,1929,650.10
WEST UTTAR PRADESH,1930,788.10
WEST UTTAR PRADESH,1931,930.80
WEST UTTAR PRADESH,1932,706.00
WEST UTTAR PRADESH,1933,1035.30
WEST UTTAR PRADESH,1934,897.70
WEST UTTAR PRADESH,1935,784.60
WEST UTTAR PRADESH,1936,1218.40
WEST UTTAR PRADESH,1937,676.70
WEST UTTAR PRADESH,1938,730.40
WEST UTTAR PRADESH,1939,721.10
WEST UTTAR PRADESH,1940,783.90
WEST UTTAR PRADESH,1941,516.40
WEST UTTAR PRADESH,1942,1088.20
WEST UTTAR PRADESH,1943,850.40
WEST UTTAR PRADESH,1944,770.30
WEST UTTAR PRADESH,1945,966.00
WEST UTTAR PRADESH,1946,896.60
WEST UTTAR PRADESH,1947,809.20
WEST UTTAR PRADESH,1948,1028.10
WEST UTTAR PRADESH,1949,906.70
WEST UTTAR PRADESH,1950,834.00
WEST UTTAR PRADESH,1951,728.90
WEST UTTAR PRADESH,1952,875.30
WEST UTTAR PRADESH,1953,761.80
WEST UTTAR PRADESH,1954,879.30
WEST UTTAR PRADESH,1955,1060.90
WEST UTTAR PRADESH,1956,1064.40
WEST UTTAR PRADESH,1957,1005.20
WEST UTTAR PRADESH,1958,1165.30
WEST UTTAR PRADESH,1959,768.30
WEST UTTAR PRADESH,1960,1129.80
WEST UTTAR PRADESH,1961,1198.30
WEST UTTAR PRADESH,1962,798.20
WEST UTTAR PRADESH,1963,929.70
WEST UTTAR PRADESH,1964,1002.00
WEST UTTAR PRADESH,1965,673.50
WEST UTTAR PRADESH,1966,756.00
WEST UTTAR PRADESH,1967,1157.20
WEST UTTAR PRADESH,1968,693.30
WEST UTTAR PRADESH,1969,878.10
WEST UTTAR PRADESH,1970,863.80
WEST UTTAR PRADESH,1971,1003.10
WEST UTTAR PRADESH,1972,585.10
WEST UTTAR PRADESH,1973,805.90
WEST UTTAR PRADESH,1974,668.90
WEST UTTAR PRADESH,1975,989.50
WEST UTTAR PRADESH,1976,653.20
WEST UTTAR PRADESH,1977,994.30
WEST UTTAR PRADESH,1978,1244.20
WEST UTTAR PRADESH,1979,558.00
WEST UTTAR PRADESH,1980,984.70
WEST UTTAR PRADESH,1981,739.60
WEST UTTAR PRADESH,1982,969.10
WEST UTTAR PRADESH,1983,1191.70
WEST UTTAR PRADESH,1984,781.30
WEST UTTAR PRADESH,1985,957.20
WEST UTTAR PRADESH,1986,715.20
WEST UTTAR PRADESH,1987,466.80
WEST UTTAR PRADESH,1988,1035.60
WEST UTTAR PRADESH,1989,657.30
WEST UTTAR PRADESH,1990,958.00
WEST UTTAR PRADESH,1991,748.70
WEST UTTAR PRADESH,1992,820.60
WEST UTTAR PRADESH,1993,771.90
WEST UTTAR PRADESH,1994,806.80
WEST UTTAR PRADESH,1995,826.80
WEST UTTAR PRADESH,1996,941.20
WEST UTTAR PRADESH,1997,445.20
WEST UTTAR PRADESH,1998,867.20
WEST UTTAR PRADESH,1999,786.40
WEST UTTAR PRADESH,2000,771.40
WEST UTTAR PRADESH,2001,661.70
WEST UTTAR PRADESH,2002,625.20
WEST UTTAR PRADESH,2003,1047.50
WEST UTTAR PRADESH,2004,642.30
WEST UTTAR PRADESH,2005,725.70
WEST UTTAR PRADESH,2006,529.30
WEST UTTAR PRADESH,2007,572.50
WEST UTTAR PRADESH,2008,799.80
WEST UTTAR PRADESH,2009,549.20
WEST UTTAR PRADESH,2010,820.70
WEST UTTAR PRADESH,2011,777.40
WEST UTTAR PRADESH,2012,389.60
WEST UTTAR PRADESH,2013,932.80
WEST UTTAR PRADESH,2014,486.90
WEST UTTAR PRADESH,2015,582.70
UTTARAKHAND,1901,1562.50
UTTARAKHAND,1902,1324.20
UTTARAKHAND,1903,1306.50
UTTARAKHAND,1904,1492.00
UTTARAKHAND,1905,1302.10
UTTARAKHAND,1906,1537.90
UTTARAKHAND,1907,1194.40
UTTARAKHAND,1908,1256.20
UTTARAKHAND,1909,1717.70
UTTARAKHAND,1910,1963.90
UTTARAKHAND,1911,1542.90
UTTARAKHAND,1912,1394.50
UTTARAKHAND,1913,1137.60
UTTARAKHAND,1914,1940.90
UTTARAKHAND,1915,1601.30
UTTARAKHAND,1916,1678.80
UTTARAKHAND,1917,2102.90
UTTARAKHAND,1918,1215.20
UTTARAKHAND,1919,1583.10
UTTARAKHAND,1920,1328.40
UTTARAKHAND,1921,1848.70
UTTARAKHAND,1922,1860.00
